year,city,regionid,province,provincecode,envirct04,envirct06,envirct09,eect01,eect02,eect04,fict03,gdpct01,gdpct02,gdpct03,gdpct04,gdp_percapita,eicct01,averagetemperature,averagerelativehumidity,precipitation,sunshinehours,ccnl2s,e2s,egdp2s,hdmsp2s,hviirs2s,panda2s,viirs2s,vl2s,e2m,egdp2m,ccnl2m,hdmsp2m,hviirs2m,panda2m,viirs2m,vl2m
2004,铜仁市,520600,贵州省,520000,,,,,40.240002,,,101.0678,48.5,29.799999,21.700001,2603,474248,,,,,7286.4756,2007755629,6566.4419,16080.596,,1635530.9,,1231.3147,111081.2704,0.36315861,0.35589522,7.0711122,,68.746933,,0.01503479
2004,遵义市,520300,贵州省,520000,1798,8800,16144,,111.96,235,1036,362.37271,26.5,41.799999,31.700001,4919,1416632,,,,,20132.33,3886163247,12896.994,42515.406,,4249606,,5373.1724,125972.2934,0.41767105,0.57473832,8.1923943,,104.39764,,0.038347173
2004,儋州市,460400,海南省,460000,,,,,,,,,,,,,,,,,,13287.594,1272763532,3894.3657,27651.984,,-10767773,,2276.8796,398688.4204,1.2198551,3.4928818,9.29111,,-2435.6118,,0.14962733
2004,海口市,460100,海南省,460000,688,,332,143.07001,82.25,621,32016,261.3541,9.3000002,32.900002,57.799999,18519,1192353,24.733299,80.166702,983.59998,2069.3,21650.85,3055943599,9783.0215,33637.41,,-8190108.5,,10055.796,1378994.434,4.4144788,8.135004,16.04166,,-2647.9297,,0.94455332
2004,三亚市,460200,海南省,460000,198,,155,50.75,25.120001,264,10600,48.234798,40.099998,23.200001,36.700001,9538,374380,,,,,18346.646,2386876841,7759.937,29118.148,,-20795408,,3213.4509,1341879.203,4.362812,7.0117092,13.445132,,-6839.7476,,0.3070077
2004,保定市,130600,河北省,130000,16374,23328,27417,1088.28,,529,14847,1110.88,16.02,48.98,34.990002,,4720854,,,,,120782.34,13256139968,41419.898,249330.14,,23084858,,31115.055,596445.3223,1.8635619,4.2217307,11.658804,,694.36542,,0.27188498
2004,沧州市,130900,河北省,130000,7084,21055,13590,679.35999,,483,8276,774.12,15.99,50.18,33.830002,,2453173,,,,,109121.98,11168932590,34794.008,220052.52,,8509483,,23599.025,794428.7216,2.474829,5.9722505,10.481752,,400.78494,,0.32288605
2004,承德市,130800,河北省,130000,9085,19706,17892,360.82001,,91,9805,300.62,18.27,49.630001,32.09,,1511516,,,,,32879.531,5854098865,18206.854,65539.07,,6631698.5,,5988.3364,148279.3178,0.46108234,0.62505776,8.0636883,,108.49383,,0.028460221
2004,邯郸市,130400,河北省,130000,12159,156587,80765,863.34998,,716,10640,936.48999,13.35,52.150002,34.5,,3463747,,,,,107202.45,15098181946,45724.883,203750.66,,18734660,,27169.445,1251187.039,3.7873497,7.1328816,12.716591,,1072.7297,,0.45192289
2004,衡水市,131100,河北省,130000,4458,9622,28182,414.26999,,470,8967,473.79999,17.76,53.07,29.17,,2390678,,,,,50768.027,4763233613,14739.554,108095.74,,10132242,,8035.3604,538292.9074,1.6657077,4.5354128,8.349452,,778.9577,,0.1794631
2004,廊坊市,131000,河北省,130000,6175,3335,25623,389.82001,,606,8569,604.79999,15.32,53.810001,30.870001,,2665366,,,,,91998.523,12745911194,40321.414,163394.16,,15436903,,25724.457,1985311.68,6.2805486,11.094633,16.956755,,1602.0652,,0.77551758
2004,秦皇岛市,130300,河北省,130000,5337,17310,16199,275.82001,,367,20020,453.44,10.46,41.330002,48.209999,,1418352,,,,,48403.379,5915746788,18323.873,78221.445,,4024662.3,,19040.09,768776.0512,2.3803334,4.7065592,10.714662,,336.76837,,0.46283123
2004,石家庄市,130100,河北省,130000,25852,185799,92916,917.54999,,579,28753,1633.46,14.11,48.630001,37.27,,7167336,14.3417,54.25,522.20001,2423.1001,116980.73,14499378392,45288.82,213743.36,,20074830,,39942.766,1028942.561,3.2139082,6.5300574,13.521188,,964.3241,,0.557392
2004,唐山市,130200,河北省,130000,27084,64253,148543,710.07001,,527,38817,1626.33,13.12,56.259998,30.620001,,4610560,,,,,153642.91,19488879718,60729.734,267474.78,,5178619.5,,45892.078,1444859.711,4.5024304,8.3569174,13.415226,,242.39569,,0.62400955
2004,邢台市,130500,河北省,130000,7798,2700,67195,671.96997,,538,10689,635.58002,17.73,57.049999,25.219999,,2621691,,,,,82383.813,8773342278,27322.346,169642.13,,15690832,,14596.628,704491.7383,2.1939523,5.2683649,10.696063,,863.4801,,0.23335236
2004,张家口市,130700,河北省,130000,5975,9164,23484,449.82001,,122,2958,400.10999,14.55,48.650002,36.799999,,1291931,,,,,60699.668,9005826441,28038.275,122454.24,,11562397,,17821.215,244757.7126,0.76193255,1.2473632,9.8895254,,204.47267,,0.091553755
2004,安阳市,410500,河南省,410000,10943,14003,90961,531.09003,,728,1873,463.4693,17.299999,56.5,26.200001,8747,1536888,,,,,54931.082,6752194873,21383.191,107035.41,,9802567,,13654.934,917638.7816,2.9060385,6.0486441,10.825367,,928.81256,,0.37587202
2004,鹤壁市,410600,河南省,410000,2413,4635,15665,143.203,,682,1406,156.34171,20.1,53.700001,26.200001,10934,490540,,,,,16443.078,2153881067,6855.2905,33961.188,,3071906.8,,3275.6279,1003934.789,3.1952095,6.2222738,11.641129,,1000.3591,,0.30986547
2004,焦作市,410800,河南省,410000,13233,7217,57936,340,,849,6321,455.70361,11.5,59.799999,28.6,13426,1833381,,,,,42830.621,5105039225,15713.082,76745.891,,7328713.5,,9709.9287,1257435.261,3.8657553,8.6194706,13.948041,,1269.1429,,0.48848915
2004,开封市,410200,河南省,410000,3343,3706,20048,474.92899,,748,1802,345.7413,28.1,37.700001,34.200001,7294,833592,,,,,29428.211,3767785010,12296.097,60311.258,,5678525.5,,7353.0923,601844.51,1.9640998,3.8691642,8.0444498,,642.47772,,0.24167465
2004,洛阳市,410300,河南省,410000,12355,43136,140327,638.39001,,426,8900,905.198,9.8000002,58.700001,31.4,14204,3302660,,,,,61792.41,8769629880,27777.178,113304.45,,10872683,,14137.364,576661.3011,1.8232621,3.3508379,9.961544,,507.39029,,0.19165541
2004,漯河市,411100,河南省,410000,3678,3680,7437,251.71001,,998,6597,279.55969,18.200001,60.099998,21.6,11122,713392,,,,,19986.346,2439262313,7900.7246,37629.285,,3563113.8,,4370.8677,903876.8453,2.9276485,6.1644845,10.145785,,945.73688,,0.33699623
2004,南阳市,411300,河南省,410000,12761,3146,34759,1069.481,,404,3811,893.32147,28.299999,48.200001,23.5,8370,2671708,,,,,57301.992,7631819193,23853.402,121298.34,,11732427,,9433.9277,286977.6394,0.89658135,1.8053526,6.5838308,,318.09796,,0.074304976
2004,平顶山市,410400,河南省,410000,5134,6407,41684,490.397,,627,3443,469.82291,12.9,58.200001,28.9,9598,1136404,,,,,42931.348,6066696123,18786.09,90535.656,,8276272,,8742.6963,766171.4945,2.371022,4.5028529,10.305166,,747.01965,,0.22922744
2004,濮阳市,410900,河南省,410000,6505,838,17556,356.42001,,861,2925,317.42459,17.1,59.200001,23.700001,8929,1309148,,,,,31805.207,3902399583,12181.838,64000.262,,5603851,,5679.8696,915790.6837,2.8587706,6.0525737,11.339601,,917.7832,,0.27020383
2004,三门峡市,411200,河南省,410000,2798,94233,24148,221.39999,,213,5758,274.65179,10.5,57.599998,31.9,12416,1092121,,,,,24080.803,3322624125,10162.288,46599.602,,4473820.5,,5382.1699,334384.7723,1.0212132,1.9975884,9.0931549,,319.36026,,0.11161198
2004,商丘市,411400,河南省,410000,2243,1368,40971,813.58502,,784,2303,455.83701,35.099998,38.200001,26.6,5613,1583544,,,,,43743.695,5361417645,17259.705,91969.852,,8660629,,7017.3276,499625.9641,1.6084219,3.3680687,6.6737618,,573.82043,,0.13506424
2004,新乡市,410700,河南省,410000,19163,4172,40232,549.60901,,689,4563,461.51089,17.1,50.200001,32.700001,8414,2182187,,,,,66796.664,8362727598,25949.51,127913.09,,11971924,,14337.216,1009064.583,3.1310906,6.5803905,11.902209,,1014.9685,,0.35310304
2004,信阳市,411500,河南省,410000,1975,832,16066,783.73999,,407,3429,434.26889,31.200001,38.900002,29.9,5553,1844463,,,,,30566.271,4418201232,13720.606,67292.758,,6425450.5,,5463.8281,232994.8657,0.72340679,1.3654516,6.9105043,,247.01085,,0.06101881
2004,许昌市,411000,河南省,410000,2105,,16344,448.61099,,902,3159,515.81989,17.200001,59.299999,23.5,11518,1626871,,,,,35013.172,4548647966,14433.29,70760.234,,6675517.5,,6379.0127,910043.6474,2.8876479,5.8019156,10.36817,,951.95105,,0.26425907
2004,郑州市,410100,河南省,410000,10311,20386,93602,650.38,,901,24202,1377.8885,4.5999999,53.599998,41.900002,21233,6132956,15.5,62.25,767.40002,1764.2,106433.97,17485522055,56249.801,173017.86,,16742361,,38043.77,2321227.166,7.4672232,11.626352,16.342657,,1573.8499,,1.0388646
2004,周口市,411600,河南省,410000,2810,4828,16779,1065.25,,915,2438,521.98212,35.599998,40.900002,23.5,4912,1558626,,,,,38571.914,4326198817,14003.033,85809.469,,8175753.5,,4657.8677,360717.0843,1.1669713,2.6735122,6.5601797,,487.67142,,0.080712423
2004,驻马店市,411700,河南省,410000,4307,6149,23746,830.73999,,553,2577,445.83029,35.200001,39,25.700001,5381,1080368,,,,,30930.521,4268822592,14066.471,70503.109,,6631207.5,,4917.064,282557.8927,0.92996949,1.7164556,6.4261131,,316.66364,,0.068214439
2004,大庆市,230600,黑龙江省,230000,7799,4979,43001,262.22141,126.1968,124,2411,1239.5,3.2,84.599998,12.2,47667,,,,,,140930.59,16490823882,49882.801,216227.42,,21641556,,47551.609,778630.6861,2.3539376,4.5903249,11.188167,,606.59314,,0.3871991
2004,哈尔滨市,230100,黑龙江省,230000,5356,6031,60560,970.22809,466.3692,183,25350,1680.5,16.4,38.299999,45.299999,17464,,5.8417001,59.25,520.70001,2363.3999,186306.97,19859012164,61286.543,371664.78,,32696500,,57499.758,374418.5608,1.1550518,2.4549382,7.8082519,,370.75815,,0.18941291
2004,鹤岗市,230400,黑龙江省,230000,3313,,20948,109.8192,87.476196,75,55,104.7,24.299999,44.099998,31.5,9496,,,,,,27235.982,3486633781,10697.716,51693.953,,719449.81,,8240.1279,238141.5235,0.72738725,1.2477396,10.077086,,28.362671,,0.094372652
2004,黑河市,231100,黑龙江省,230000,598,62,4001,174.0685,97.234001,25,654,112.3,36.200001,20.200001,43.599998,6459,,,,,,36841.082,7145141799,21647.643,84466.383,,4518752.5,,6731.6782,106978.8134,0.32400727,0.35980618,7.8053083,,37.9786,,0.016436102
2004,鸡西市,230300,黑龙江省,230000,5143,1419,31953,194.1393,121.5906,86,905,194.7,28.4,41.400002,30.1,10028,,,,,,37142.324,4322862507,13118.958,82185.555,,4316747,,6036.6216,192261.7639,0.58308363,1.1544032,7.2121201,,115.45638,,0.04690326
2004,佳木斯市,230800,黑龙江省,230000,7507,9,52836,247.3111,121.5641,76,209,236.10001,28.9,27.700001,43.299999,9595,,,,,,62196.504,6905303093,21736.494,131156.25,,5960635,,12490.069,213216.9114,0.6680001,1.2977705,7.6526046,,107.72581,,0.065151408
2004,牡丹江市,231000,黑龙江省,230000,7857,2989,41511,270.34921,147.6228,67,4124,301.79999,12.9,42.400002,44.700001,11168,,,,,,36992.797,6695233712,20713.217,79415.039,,6211936,,12424.098,172553.89,0.53346157,0.67836905,7.4828329,,98.029228,,0.056957148
2004,七台河市,230900,黑龙江省,230000,884,550,20653,88.148003,48.341202,142,1456,96.699997,12.2,53.200001,34.700001,11019,,,,,,24321.973,2640678383,8142.0015,46124.633,,4338906,,5129.2261,482155.4427,1.4861016,3.0902357,9.5738192,,474.40112,,0.16291837
2004,齐齐哈尔市,230200,黑龙江省,230000,5762,1776,57088,551.98383,194.61861,130,2166,406.60001,24.1,36.5,39.400002,7273,,,,,,66966.32,8737726270,26810.199,147945.45,,13568100,,18405.584,207257.6446,0.63497734,1.0673569,7.4915199,,186.10109,,0.073338747
2004,双鸭山市,230500,黑龙江省,230000,479,3800,18435,151.21359,90.751297,67,726,136.60001,28.1,43.5,28.4,9047,,,,,,39175.246,5059171166,15665.813,85407.313,,6998151.5,,7483.8599,222396.3312,0.6845004,1.173511,7.8903694,,180.39609,,0.056043532
2004,绥化市,231200,黑龙江省,230000,615,606,2102,557.7804,150.71831,160,1540,397.60001,29.299999,26,44.700001,7128,,,,,,79579.875,6990832727,21421.713,191086.14,,16818090,,9295.7422,200577.2662,0.61431956,1.5594333,5.8521624,,283.60703,,0.045538235
2004,伊春市,230700,黑龙江省,230000,1219,568,27382,129.5726,111.1688,40,351,109.2,23.299999,45.400002,31.299999,8387,,,,,,30673.732,4987206569,14910.766,60370.484,,2103123.3,,6965.5112,152039.91,0.45448688,0.62780696,10.492631,,37.042339,,0.035640091
2004,鄂州市,420700,湖北省,420000,2515,111,13476,105,,700,5926,141.92,13.31,52.23,34.459999,,442600,,,,,8614.7871,1421656806,4587.9102,17241.922,,1643906,,2634.6208,894595.9529,2.8815479,4.6701746,10.135714,,766.82153,,0.35705578
2004,黄冈市,421100,湖北省,420000,5070,1569,4295,726.29999,,416,5707,432.39999,25.09,44.990002,29.92,,1301200,,,,,21595.521,4007552104,12716.572,45135.871,,4542154,,3142.8342,229297.6087,0.72709793,1.0614576,6.9514494,,192.12991,,0.038618159
2004,黄石市,420200,湖北省,420000,8921,292549,8667,254.89999,,556,20049,316.98001,8.5699997,53.959999,37.48,,883000,,,,,15770.655,2159600190,6908.9243,31231.832,,2841943.8,,3806.8149,471913.1001,1.5084277,2.9839721,9.8326321,,462.73022,,0.18006305
2004,荆门市,420800,湖北省,420000,5359,19579,36081,298.39999,,241,6825,379.45999,20.459999,45.830002,33.709999,,861300,,,,,15231.043,2270211870,7061.9346,33554.77,,3278524.3,,3011.3147,183595.6354,0.57026595,1.0534493,6.8801627,,195.14142,,0.052067876
2004,荆州市,421000,湖北省,420000,4752,12399,20003,640.09998,,451,6063,430.01999,25.35,42.59,32.060001,,1082300,,,,,26161.955,3474090199,10950.026,57563.816,,5748587,,5458.6646,245954.7224,0.77478516,1.6031973,6.9297681,,303.15494,,0.083621047
2004,十堰市,420300,湖北省,420000,4257,1117,14620,341.79999,,144,3750,290.95999,11.98,55.400002,32.619999,,775300,,,,,15193.163,3515537189,10755.611,28795.291,,2800434.3,,4523.2461,147925.5037,0.45255193,0.53940564,9.9088154,,85.557777,,0.04014533
2004,随州市,421300,湖北省,420000,1793,43,6614,257.70001,,267,1500,189.67,25.91,46.389999,27.700001,,464700,,,,,7084.4375,1523984146,4721.624,15861.607,,1523787.3,,1418.4659,158201.3003,0.48977712,0.62434798,6.8586955,,115.56605,,0.031251181
2004,武汉市,420100,湖北省,420000,33975,43088,50307,785.90002,,925,152003,1956,5.27,46.169998,48.57,,8222000,18.266701,69.5,1572.2,1918,93378.148,16780495443,54473.023,143343.66,,14230020,,44572.391,1950827.21,6.3328247,9.3416653,16.01952,,1225.0465,,1.1147002
2004,咸宁市,421200,湖北省,420000,2800,1195,8125,277,,281,5170,205.00999,22.120001,47.080002,30.799999,,752800,,,,,11604.119,2114706349,6696.5742,25788.895,,2431024.8,,3041.2568,216405.7902,0.68528986,1.0322368,7.3914027,,186.09753,,0.067632027
2004,襄阳市,420600,湖北省,420000,11006,19101,25193,578.79999,,293,8013,557.88,21.01,46.43,32.560001,,1305300,,,,,28344.039,4916591567,15244.623,56220.172,,5588609,,6620.1992,249047.1701,0.77081132,1.2162375,7.7293339,,206.36818,,0.071017109
2004,孝感市,420900,湖北省,420000,5703,23742,21846,507.20001,,569,7413,381.29001,23.469999,41.810001,34.720001,,1044400,,,,,20083.307,2775566630,8990.7402,45140.027,,4297919.5,,4667.8247,310604.9029,1.005913,1.92365,7.115675,,354.26855,,0.11177174
2004,宜昌市,420500,湖北省,420000,7579,27790,41477,398.5,,189,33602,588.67999,13.44,56.209999,30.360001,,2712800,,,,,33391.969,5012511871,15537.342,66422.055,,6712521,,8178.4375,235871.8117,0.72983104,1.3479687,8.3658199,,233.18315,,0.082533777
2004,常德市,430700,湖南省,430000,19619,26133,25638,601.04999,,330,11932,583.3656,25.190001,40.68,34.130001,,,,,,,23665.309,3569887607,11252.654,47459.641,,4771778,,6489.0698,195649.8828,0.61657715,1.1308029,8.7396336,,196.20963,,0.077514857
2004,郴州市,431000,湖南省,430000,6012,20096,43957,457.70999,,236,14770,395.0835,19.620001,41.84,38.540001,,,,,,,23853.063,3384147182,10338.612,53880.004,,5074277,,4484.5815,174351.0924,0.53248507,1.105908,7.8004413,,202.44992,,0.051977992
2004,衡阳市,430400,湖南省,430000,8633,60541,37536,718.95001,,470,12882,542.17352,25.09,35.93,38.98,,,,,,,20989.211,3268730693,10280.836,42923.262,,4209293,,4519.7798,213181.9598,0.66927958,1.2196288,8.159112,,210.48398,,0.065656789
2004,怀化市,431200,湖南省,430000,8913,30772,15785,495.29001,,179,1573,291.22739,22.620001,29.73,47.650002,,,,,,,14272.3,2957996669,9060.2168,30762.883,,3126791.3,,2894.311,107103.2728,0.32774407,0.45770565,7.7624164,,86.292145,,0.023204012
2004,娄底市,431300,湖南省,430000,14810,13365,56551,405.10001,,499,3770,267.20731,20.309999,44.939999,34.75,,,,,,,15375.126,2015549821,6202.0088,29512.816,,3043309,,5229.2051,247846.8436,0.76208603,1.6721317,8.1976118,,284.82318,,0.14216676
2004,邵阳市,430500,湖南省,430000,9834,10006,33393,739.70001,,355,2038,336.61661,30.690001,29.309999,40,,,,,,,12376.849,2508482172,7801.8208,26187.977,,2620992.3,,2459.1821,120101.5607,0.37337244,0.52814966,7.6859546,,96.247871,,0.026234172
2004,湘潭市,430300,湖南省,430000,13827,48225,49801,282.82001,,564,10035,332.78101,15.51,43.16,41.330002,,,,,,,17688.307,2782346012,8942.7861,31846.631,,3184363.8,,4660.4751,552689.6721,1.7763927,3.109971,9.8847809,,481.81976,,0.20484899
2004,益阳市,430900,湖南省,430000,7070,3770,37742,458.54999,,378,2419,287.3425,26.5,29.209999,44.290001,,,,,,,11150.962,1831718580,5644.1772,22087.709,,2292698,,2597.5347,148157.9509,0.45619169,0.7914744,7.8708301,,140.04192,,0.046090208
2004,永州市,431100,湖南省,430000,3791,4206,27385,571.82001,,255,7566,327.85101,28.870001,28.52,42.610001,,,,,,,15388.438,2694009662,8409.0869,32065.863,,3233893.8,,3565.4729,120423.4982,0.37550661,0.61878347,7.7066073,,111.90417,,0.035841566
2004,岳阳市,430600,湖南省,430000,10106,9793,16914,529.34998,,351,8762,590.30859,20.02,45.240002,34.740002,,,,,,,22284.029,3845758379,12138.797,47000.078,,4698122.5,,6588.4155,257827.5239,0.81380856,1.3057736,7.8752346,,236.90504,,0.096512273
2004,张家界市,430800,湖南省,430000,926,1345,5309,157.28999,,165,1740,96.092102,18.959999,27.07,53.970001,,,,,,,5945.6709,1151342824,3656.2944,13124.883,,1300754.9,,929.74438,120549.9042,0.38254669,0.54200399,7.9833717,,102.04054,,0.021188129
2004,长沙市,430100,湖南省,430000,4047,15331,46948,610.38,,516,50111,1133.8828,9.2200003,44.5,46.279999,,,18.25,71.916702,1346.5,1626.2,60076.398,10330473480,33351.324,98695.102,,9945130,,26795.092,870881.3801,2.8115957,4.4623756,11.186603,,635.65875,,0.49753898
2004,株洲市,430200,湖南省,430000,9696,325159,48569,373.84,,329,12779,452.47699,14.44,48.91,36.650002,,,,,,,20615.469,3425079315,10824.231,39317.492,,3837725.5,,6977.0879,303331.0071,0.95664656,1.6216203,9.0818071,,259.78888,,0.13719971
2004,白城市,220800,吉林省,220000,1411,317,7646,201.60001,80.690002,78,101,137.0006,30.799999,36.259998,32.93,,340017,,,,,21007.344,3864555292,11752.516,43538.363,,4057774.3,,5522.6045,150108.9645,0.45628539,0.5731855,9.2926121,,95.277634,,0.037670981
2004,白山市,220600,吉林省,220000,1410,6568,30701,130.66,87.769997,75,817,99.225403,21.040001,45.18,33.779999,,304345,,,,,16146.063,3007754924,9234.7002,34135.617,,1122553.9,,3014.9895,172853.5179,0.5298872,0.68772447,9.4923105,,41.146282,,0.032103658
2004,吉林市,220200,吉林省,220000,13124,7365,59875,429.07001,209.60001,158,6641,703.70398,14.1,45.23,40.68,,2783098,,,,,67584.047,8876038990,27109.307,136810.77,,12562611,,17827.025,320420.8756,0.97795981,1.7660769,8.888608,,282.50305,,0.11645973
2004,辽源市,220400,吉林省,220000,582,266,16559,123.98,56.689999,241,666,100.0597,21.02,37.779999,41.189999,,366416,,,,,17013.008,1861987305,5825.8496,35565.223,,3518665.5,,2768.6179,363706.1672,1.1335436,2.4281728,6.9615984,,432.18665,,0.098785684
2004,四平市,220300,吉林省,220000,724,4991,20877,327.67001,131.10001,233,298,279.40991,40.549999,30.42,29.030001,,524502,,,,,29998.971,3099233149,9709.9492,62069.332,,6092585,,4832.5186,303841.9481,0.94805205,2.1250889,6.4583402,,371.41577,,0.085579373
2004,松原市,220700,吉林省,220000,835,4461,31393,280.78,73.540001,133,1028,284.72269,29.280001,48.900002,21.82,,802717,,,,,34573.086,4639521901,14504.457,70476.68,,6645601,,5962.106,220971.2089,0.68481147,1.1581832,6.7244711,,191.58054,,0.04993077
2004,通化市,220500,吉林省,220000,7362,18930,34926,226.39,105.04,149,1138,217.8,18.43,45.220001,36.349998,,464952,,,,,33132.605,4078601045,12751.736,67215.109,,5604851.5,,8937.5947,262401.6234,0.81987101,1.5841058,8.8494768,,230.6017,,0.10682615
2004,长春市,220100,吉林省,220000,2998,11840,33311,724.09003,317.89001,352,90916,1535.0051,11.05,48.34,40.610001,,4198041,7.1332998,57.583302,476.20001,2602.6001,132119.3,15482948845,49919.188,252143.06,,23451514,,48524.23,626898.7578,2.0183566,3.824084,7.7395287,,584.12964,,0.35111612
2004,常州市,320400,江苏省,320000,23082,10424,28086,348.95999,,798,58000,1100.61,4.6556001,58.849201,36.495201,31665,4145700,,,,,73060.094,13851477391,43928.688,111662.53,,10963543,,33877.426,3161885.726,10.027819,14.200766,18.886549,,1833.7773,,1.6460346
2004,淮安市,320800,江苏省,320000,6229,3990,27422,524.06,,520,12051,500.97,22.332701,47.0667,30.600599,9597,1933200,,,,,49378.711,7403643128,23694.898,93192.742,,9056655,,11284.416,734572.7111,2.3495462,4.0898666,8.3107004,,645.508,,0.23365229
2004,连云港市,320700,江苏省,320000,4229,3434,17226,468.81,,625,24659,416.35999,21.2749,45.2229,33.5023,8891,1750500,,,,,51304.199,6899764589,22112.469,97522.797,,-360689.59,,12930.716,943512.7705,3.019197,5.5643139,9.7503872,,-33.666382,,0.35059494
2004,南京市,320100,江苏省,320000,46974,173528,47387,583.59998,,887,256636,1910,3.6649001,52.617802,43.7173,33050,9899700,16.9417,69.916702,975.09998,2141.3,113418.73,19645060839,61392.258,162514.86,,16258080,,54552.855,2973626.718,9.292819,14.56921,18.704344,,1797.2462,,1.7519032
2004,南通市,320600,江苏省,320000,14233,20081,37618,773.78998,,967,110434,1226.0619,12.1438,54.170502,33.685699,15806,2800400,,,,,81908.375,15559172270,50978.527,155163.66,,-19979008,,24430.42,1785885.331,5.8512244,7.0117617,11.998031,,-1471.8125,,0.52281505
2004,苏州市,320500,江苏省,320000,62426,95499,53185,598.84998,,706,503314,3450,2.2319,65.739098,32.028999,57992,10162100,,,,,231464.95,46191774213,145178.95,323975.31,,32461362,,112075.05,5458004.17,17.154177,22.830441,29.649488,,2755.3628,,2.7635522
2004,宿迁市,321300,江苏省,320000,3823,10878,9118,521.39001,,609,1582,335.59,28.6451,42.242001,29.1129,6462,885700,,,,,38262.945,5803751983,19080.195,76187.523,,7239948.5,,6733.0596,678900.111,2.2316499,3.7196219,7.7047739,,605.64392,,0.16362542
2004,泰州市,321200,江苏省,320000,15757,5289,10724,502.76999,,868,41472,705.20001,11.7272,53.956299,34.316502,14014,1687000,,,,,57213.348,10914394617,35416.254,101472.81,,10081597,,15943.497,1878773.942,6.0964899,8.2987223,12.857872,,1258.4144,,0.5781287
2004,无锡市,320200,江苏省,320000,46580,33635,41315,447.19,,934,209567,2350,2.2042999,57.595699,40.200001,52825,7542200,,,,,120662.91,23278963550,72195.992,168322.34,,16475050,,63426.199,4956237.908,15.371302,21.898537,27.539015,,2573.0503,,2.8775821
2004,徐州市,320300,江苏省,320000,11370,25956,51312,916.84998,,814,32917,1095.8,14.0263,49.500801,36.4729,12005,3187500,,,,,80426.406,11446347525,36441.152,149133.02,,14080045,,19108.668,1026055.347,3.2665854,5.9515595,9.8105373,,896.61102,,0.35349533
2004,盐城市,320900,江苏省,320000,10779,12477,22603,798.28003,,533,15389,871.35999,22.8379,44.902199,32.259899,10928,1888100,,,,,70198.531,10352571374,34619.93,144036.88,,-17327310,,13488.571,685356.3709,2.2891238,3.645422,7.6584044,,-774.33826,,0.17511167
2004,扬州市,321000,江苏省,320000,8142,10999,16024,454.29001,,685,81398,788.13,10.124,53.2742,36.601799,17359,2224200,,,,,64230.605,11255313210,35906.398,108976.94,,10783897,,20033.105,1707877.292,5.4483981,8.1979408,12.97402,,1184.4515,,0.63919783
2004,镇江市,321100,江苏省,320000,8073,11199,34540,267.20999,,695,60601,781.15997,4.3666,58.9585,36.6749,29235,2071600,,,,,52850.422,9614895593,30808.213,88122.852,,8554244,,17080.734,2504052.953,8.0233984,11.669346,16.786711,,1625.4254,,0.94281435
2004,抚州市,361000,江西省,360000,3474,1133,32009,378.7764,97.237,201,4331,204.17619,31.35,42.16,26.49,5410,888795,,,,,12463.032,2865605052,9029.9893,26340.299,,2491856.8,,3205.8757,152248.0509,0.47851723,0.58575773,8.36479,,100.78423,,0.037667438
2004,赣州市,360700,江西省,360000,3319,866,16071,812.64331,164.9173,215,46808,393.35269,28.639999,33.360001,37.990002,4857,1450835,,,,,32311.154,6597911972,20739.643,63357.977,,6230973,,11290.293,167287.3623,0.52476716,0.73659438,8.4022245,,122.23856,,0.064344019
2004,吉安市,360800,江西省,360000,7438,938,18748,466.4642,99.807098,185,13607,242.65021,31.780001,36.669998,31.559999,5220,1029173,,,,,16886.752,3436572576,10695.351,34594.184,,3404499.3,,3406.2546,135511.4112,0.42144054,0.59300888,8.7911263,,102.88129,,0.029903535
2004,景德镇市,360200,江西省,360000,5585,3206,9544,152.8326,58.2565,286,1417,165.1237,8.5,53.93,37.580002,10842,880327,,,,,11320.115,1682044175,5326.3579,19647.074,,1881159.4,,3394.9509,319872.7916,1.0112412,1.874156,10.51338,,268.0015,,0.14050639
2004,九江市,360400,江西省,360000,7770,19764,24323,463.22519,122.0816,247,27502,356.76208,16.58,48.549999,34.869999,7728,1434454,,,,,21553.758,4294785005,13897.756,44705.66,,4162496.8,,4693.9814,224467.1734,0.72504181,0.98033696,8.2112751,,162.92735,,0.053375095
2004,南昌市,360100,江西省,360000,6062,5304,23893,448.5206,201.32761,620,71550,770.46222,7.71,52.439999,39.849998,17238,3383170,18.7833,69.75,1210.1,2149,46240.836,6838977323,21632.379,73156.789,,7301212,,22464.994,950980.9064,2.9974296,5.6226292,12.916896,,763.98053,,0.6828711
2004,萍乡市,360300,江西省,360000,1680,5284,29907,181.0932,54.8297,471,5129,172.0052,11.28,59.360001,29.370001,9526,942028,,,,,11151.594,1244514415,3795.0325,23233.686,,2144587.3,,2703.469,324380.1698,0.98916757,2.5777369,10.302631,,426.64267,,0.1562265
2004,上饶市,361100,江西省,360000,4650,9588,14657,631.0506,122.9384,293,13228,301.0809,21.49,41.029999,37.48,4787,1379343,,,,,25877.15,4339067020,13640.229,53378.531,,5179047,,7225.1597,190636.242,0.59725314,0.99314177,8.3517971,,171.05028,,0.069320701
2004,新余市,360500,江西省,360000,6526,11354,5859,110.9679,37.6954,347,5157,134,13.51,55.029999,31.459999,12112,574015,,,,,10379.698,1447660671,4428.3154,18595.307,,1816562.3,,4356.418,456193.8983,1.3941354,2.8893619,9.7191992,,435.18933,,0.30316302
